"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","genotype","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec","BLANK","blank.rate"
"145","Blk2_3006",166.162896636332,-0.0016878604583976,29.4071943640094,"Blk2","BLANK","3006",30,"light","BLANK",NA,620,0.62,-0.00104647348420651,"1",-0.000931597916251133
"146","Blk2_3006D",164.367071546685,-0.00152044323145268,29.2895972517831,"Blk2","BLANK","3006D",30,"dark","BLANK",NA,620,0.62,-0.000942674803500661,"1",-0.00082664322546101
"147","Blk2_3101",168.452322180677,-0.000858097725658173,30.3169320951619,"Blk2","BLANK","3101",31,"light","BLANK",NA,620,0.62,-0.000532020589908067,"1",-0.000597733956942075
"148","Blk2_3101D",167.377015313473,-0.00123075142455008,30.3783998752195,"Blk2","BLANK","3101D",31,"dark","BLANK",NA,620,0.62,-0.000763065883221051,"1",-0.000855325944663671
"149","Blk2_3102",164.456148265687,-0.0017837247101919,30.3636590226027,"Blk2","BLANK","3102",31,"light","BLANK",NA,620,0.62,-0.00110590932031898,"1",-0.00102351146105465
"150","Blk2_3102D",162.536627581719,-0.00159782997946022,30.4241357348378,"Blk2","BLANK","3102D",31,"dark","BLANK",NA,620,0.62,-0.000990654587265338,"1",-0.00104742878541714
"151","Blk2_3103",163.687768591302,-0.00208755042484392,30.2335292395004,"Blk2","BLANK","3103",31,"light","BLANK",NA,620,0.62,-0.00129428126340323,"1",-0.00115777987582816
"152","Blk2_3103D",161.280342274649,-0.0018618324800959,30.1930573616075,"Blk2","BLANK","3103D",31,"dark","BLANK",NA,620,0.62,-0.00115433613765946,"1",-0.00107404755255364
"153","Blk2_3104",149.161015880586,-0.0020320126385045,29.961314184411,"Blk2","BLANK","3104",31,"light","BLANK",NA,620,0.62,-0.00125984783587279,"1",-0.00124662484586452
"154","Blk2_3104D",146.81379153472,-0.00193612206081697,29.9888013949891,"Blk2","BLANK","3104D",31,"dark","BLANK",NA,620,0.62,-0.00120039567770652,"1",-0.00118289294256508
"155","Blk2_3105",143.632955082169,-0.00232006303178013,30.1419679545148,"Blk2","BLANK","3105",31,"light","BLANK",NA,620,0.62,-0.00143843907970368,"1",-0.00146388082624255
"156","Blk2_3105D",141.104231350016,-0.00176333693356568,30.1864706082726,"Blk2","BLANK","3105D",31,"dark","BLANK",NA,620,0.62,-0.00109326889881072,"1",-0.00109415023775525
"157","Blk2_3106",134.87516536894,-0.00285652343607332,29.9446070836996,"Blk2","BLANK","3106",31,"light","BLANK",NA,620,0.62,-0.00177104453036546,"1",-0.0017630679797247
"158","Blk2_3106D",131.266155231824,-0.00276986662108952,30.0434213176467,"Blk2","BLANK","3106D",31,"dark","BLANK",NA,620,0.62,-0.0017173173050755,"1",-0.00170452680161095
"159","Blk2_3201",162.921441912208,-0.00173655330907134,31.1673659279874,"Blk2","BLANK","3201",32,"light","BLANK",NA,620,0.62,-0.00107666305162423,"1",-0.00090969703832526
"160","Blk2_3201D",161.256728223556,-0.00122896217390191,31.2137979921845,"Blk2","BLANK","3201D",32,"dark","BLANK",NA,620,0.62,-0.000761956547819184,"1",-0.000652855648792728
"161","Blk2_3202",157.790685803808,-0.000818704310856502,31.3066128136437,"Blk2","BLANK","3202",32,"light","BLANK",NA,620,0.62,-0.000507596672731031,"1",-0.000568562917390246
"162","Blk2_3202D",156.73410332425,-0.00112570799276403,31.3133256279743,"Blk2","BLANK","3202D",32,"dark","BLANK",NA,620,0.62,-0.000697938955513696,"1",-0.000687037954324743
"163","Blk2_3203",151.918193318667,-0.00125768102631828,31.2915662272268,"Blk2","BLANK","3203",32,"light","BLANK",NA,620,0.62,-0.000779762236317333,"1",-0.000797610320689466
"164","Blk2_3203D",150.67257053655,-0.00124446730396614,31.2986640661097,"Blk2","BLANK","3203D",32,"dark","BLANK",NA,620,0.62,-0.000771569728459006,"1",-0.000719113504557695
"165","Blk2_3204",145.509523318044,-0.00297973884233082,31.2891007388436,"Blk2","BLANK","3204",32,"light","BLANK",NA,620,0.62,-0.00184743808224511,"1",-0.0017948350809973
"166","Blk2_3204D",141.886298079593,-0.00200614500146641,31.3389858901822,"Blk2","BLANK","3204D",32,"dark","BLANK",NA,620,0.62,-0.00124380990090918,"1",-0.00110786857695574
"167","Blk2_3206",128.610453481629,-0.00294673904938071,31.43039797026,"Blk2","BLANK","3206",32,"light","BLANK",NA,620,0.62,-0.00182697821061604,"1",-0.001838183412601
"168","Blk2_3206D",125.385702176782,-0.00267688527320106,31.42123971799,"Blk2","BLANK","3206D",32,"dark","BLANK",NA,620,0.62,-0.00165966886938466,"1",-0.0016480517580071
"169","Blk2_3301",147.435577808138,-0.00160066807034927,32.4155425505912,"Blk2","BLANK","3301",33,"light","BLANK",NA,620,0.62,-0.000992414203616548,"1",-0.0011606678730526
"170","Blk2_3301D",145.15637218516,-0.00132032843798885,32.4907233681235,"Blk2","BLANK","3301D",33,"dark","BLANK",NA,620,0.62,-0.00081860363155309,"1",-0.000949274335273581
"171","Blk2_3302",141.73151488495,-0.00236675163204085,32.4981468229856,"Blk2","BLANK","3302",33,"light","BLANK",NA,620,0.62,-0.00146738601186533,"1",-0.00156549097717531
"172","Blk2_3302D",138.180690091035,-0.00161711741381935,32.4762980897345,"Blk2","BLANK","3302D",33,"dark","BLANK",NA,620,0.62,-0.001002612796568,"1",-0.00112683759479283
"173","Blk2_3303",134.50690529676,-0.00200738006261057,32.4241414108754,"Blk2","BLANK","3303",33,"light","BLANK",NA,620,0.62,-0.00124457563881855,"1",-0.00136296329817683
"174","Blk2_3303D",132.538900149705,-0.001506530268051,32.4340267822065,"Blk2","BLANK","3303D",33,"dark","BLANK",NA,620,0.62,-0.000934048766191617,"1",-0.000960609111067687
"175","Blk2_3304",127.269946238537,-0.00154302726184598,32.3703909683009,"Blk2","BLANK","3304",33,"light","BLANK",NA,620,0.62,-0.000956676902344507,"1",-0.00097727328841093
"176","Blk2_3304D",125.382773056782,-0.00138969549625035,32.3900616182643,"Blk2","BLANK","3304D",33,"dark","BLANK",NA,620,0.62,-0.000861611207675215,"1",-0.00089122491429647
"177","Blk2_3305",120.594897871008,-0.00263361903869534,32.4215659086829,"Blk2","BLANK","3305",33,"light","BLANK",NA,620,0.62,-0.00163284380399111,"1",-0.00150263552007718
"178","Blk2_3305D",117.655541985658,-0.00171347175243537,32.4149773398778,"Blk2","BLANK","3305D",33,"dark","BLANK",NA,620,0.62,-0.00106235248650993,"1",-0.00107802483388282
"179","Blk2_3306",113.809991903765,-0.00150039030814767,32.5538567938237,"Blk2","BLANK","3306",33,"light","BLANK",NA,620,0.62,-0.000930241991051557,"1",-0.00120987816701275
"180","Blk2_3306D",112.050720398395,-0.00117781629338127,32.4431630870477,"Blk2","BLANK","3306D",33,"dark","BLANK",NA,620,0.62,-0.000730246101896384,"1",-0.000784077828022438
"181","Blk2_3401",166.628723052423,-0.000932025943253591,33.0784019500836,"Blk2","BLANK","3401",34,"light","BLANK",NA,620,0.62,-0.000577856084817226,"1",-0.000490967835114409
"182","Blk2_3401D",165.840730378227,-0.000839241379268424,33.1088540461981,"Blk2","BLANK","3401D",34,"dark","BLANK",NA,620,0.62,-0.000520329655146423,"1",-0.000508912799752057
"183","Blk2_3402",144.470925797065,-0.0020932866308302,33.0304777116226,"Blk2","BLANK","3402",34,"light","BLANK",NA,620,0.62,-0.00129783771111472,"1",-0.00145289626459567
"184","Blk2_3402D",141.992929146601,-0.00102263828335214,33.1195921396336,"Blk2","BLANK","3402D",34,"dark","BLANK",NA,620,0.62,-0.000634035735678329,"1",-0.00070330612655222
"185","Blk2_3403",145.541807629492,-0.0024799451932798,33.2155254204311,"Blk2","BLANK","3403",34,"light","BLANK",NA,620,0.62,-0.00153756601983348,"1",-0.00182899460229659
"186","Blk2_3403D",142.699060504805,-0.00189592251314238,33.2173404806742,"Blk2","BLANK","3403D",34,"dark","BLANK",NA,620,0.62,-0.00117547195814828,"1",-0.00142094873047685
"187","Blk2_3404",135.647779597004,-0.00290373094962241,33.1737990195708,"Blk2","BLANK","3404",34,"light","BLANK",NA,620,0.62,-0.00180031318876589,"1",-0.00181606813952295
"188","Blk2_3404D",132.762619885356,-0.00176477880907699,33.1797152404391,"Blk2","BLANK","3404D",34,"dark","BLANK",NA,620,0.62,-0.00109416286162773,"1",-0.00116691317298271
"189","Blk2_3405",126.262942263702,-0.00244585143771205,33.1052719341874,"Blk2","BLANK","3405",34,"light","BLANK",NA,620,0.62,-0.00151642789138147,"1",-0.00158131850153577
"190","Blk2_3405D",123.850812500787,-0.00171063656380775,33.1563754273187,"Blk2","BLANK","3405D",34,"dark","BLANK",NA,620,0.62,-0.0010605946695608,"1",-0.00106448248305258
"191","Blk2_3406",111.181629007439,-0.00189680367461424,33.0519931687326,"Blk2","BLANK","3406",34,"light","BLANK",NA,620,0.62,-0.00117601827826083,"1",-0.001389720716516
"192","Blk2_3406D",109.11431612409,-0.00164214184412197,33.1091666035793,"Blk2","BLANK","3406D",34,"dark","BLANK",NA,620,0.62,-0.00101812794335562,"1",-0.00109170067751557
"193","K201a_2706",165.319072740685,0.0063959565875612,26.4465327179892,"K201a","K2","2706",27,"light","T1",30.01574642,609.5,0.6095,0.00389833554011855,"0",-0.000441294018056028
"194","K201a_2706D",169.329107722823,-0.00639652341715021,26.3877169337702,"K201a","K2","2706D",27,"dark","T1",30.01574642,609.5,0.6095,-0.00389868102275305,"0",-0.000362934475122222
"195","K201a_2801",209.601491304362,0.00812274260088222,27.1207761118684,"K201a","K2","2801",28,"light","T1",30.01574642,609.5,0.6095,0.00495081161523771,"0",-0.000103801311043498
"196","K201a_2801D",213.115478115253,-0.00676187106951477,27.0632922863888,"K201a","K2","2801D",28,"dark","T1",30.01574642,609.5,0.6095,-0.00412136041686926,"0",-0.000169487476733313
"197","K201a_2903",214.008362794224,0.0105654999873341,28.4809315959928,"K201a","K2","2903",29,"light","T1",30.01574642,609.5,0.6095,0.00643967224228013,"0",-0.000227655723264749
"198","K201a_2903D",223.118294919896,-0.00639811735381297,28.3314465758289,"K201a","K2","2903D",29,"dark","T1",30.01574642,609.5,0.6095,-0.003899652527149,"0",-0.000147664913416183
"199","K201a_3004",137.419755598698,0.00161609683695572,29.3024329859685,"K201a","K2","3004",30,"light","T1",30.01574642,609.5,0.6095,0.00098501102212451,"0",-0.00230526694598057
"200","K201a_3004D",147.476959497484,-0.0107536358422213,29.2207252416584,"K201a","K2","3004D",30,"dark","T1",30.01574642,609.5,0.6095,-0.00655434104583389,"0",-0.00219291127549974
"201","K201a_3106",138.35645657187,0.00307122212089069,30.0255191239729,"K201a","K2","3106",31,"light","T1",30.01574642,609.5,0.6095,0.00187190988268288,"0",-0.0017630679797247
"202","K201a_3106D",139.14467319567,-0.00931528365932799,30.0750906828873,"K201a","K2","3106D",31,"dark","T1",30.01574642,609.5,0.6095,-0.00567766539036041,"0",-0.00170452680161095
"203","K201a_3202",169.481710135068,0.0103251545315206,31.4475717458211,"K201a","K2","3202",32,"light","T1",30.01574642,609.5,0.6095,0.00629318168696179,"0",-0.000568562917390246
"204","K201a_3202D",174.320232693522,-0.00899563138255285,31.4363161749944,"K201a","K2","3202D",32,"dark","T1",30.01574642,609.5,0.6095,-0.00548283732766596,"0",-0.000687037954324743
"205","K201a_3303",144.436896178172,0.00510760899715006,32.5641591184272,"K201a","K2","3303",33,"light","T1",30.01574642,609.5,0.6095,0.00311308768376296,"0",-0.00136296329817683
"206","K201a_3303D",143.994971656735,-0.00906518014670648,32.5001135409146,"K201a","K2","3303D",33,"dark","T1",30.01574642,609.5,0.6095,-0.0055252272994176,"0",-0.000960609111067687
"207","K201a_3405",133.792886455575,-0.00268476181982761,32.9270172306584,"K201a","K2","3405",34,"light","T1",30.01574642,609.5,0.6095,-0.00163636232918493,"0",-0.00158131850153577
"208","K201a_3405D",128.577292419885,-0.00841713470209118,33.0225342183852,"K201a","K2","3405D",34,"dark","T1",30.01574642,609.5,0.6095,-0.00513024360092457,"0",-0.00106448248305258
"209","K201b_2703",169.519448516765,0.00550379181171941,26.4184765736336,"K201b","K2","2703",27,"light","T1",27.24717131,610.75,0.61075,0.00336144084900763,"0",-0.000280198141646153
"210","K201b_2703D",172.206315566144,-0.00600317868425173,26.3752172837655,"K201b","K2","2703D",27,"dark","T1",27.24717131,610.75,0.61075,-0.00366644138140674,"0",-0.000330600998008154
"211","K201b_2805",180.245753513223,0.00435833663578993,27.3756992447535,"K201b","K2","2805",28,"light","T1",27.24717131,610.75,0.61075,0.0026618541003087,"0",-0.000800714204829195
"212","K201b_2805D",179.758170251925,-0.00692801034623672,27.3034906538746,"K201b","K2","2805D",28,"dark","T1",27.24717131,610.75,0.61075,-0.00423128231896408,"0",-0.000873538228166264
"213","K201b_2906",152.029360175157,0.00338640091886492,28.1780680372421,"K201b","K2","2906",29,"light","T1",27.24717131,610.75,0.61075,0.00206824436119675,"0",-0.00116399261891965
"214","K201b_2906D",151.981256563452,-0.00667774015512427,28.1980837218046,"K201b","K2","2906D",29,"dark","T1",27.24717131,610.75,0.61075,-0.00407842979974215,"0",-0.00109114408591509
"215","K201b_3002",170.182377770784,0.00437878488586597,29.3877759057013,"K201b","K2","3002",30,"light","T1",27.24717131,610.75,0.61075,0.00267434286904264,"0",-0.00185908660598495
"216","K201b_3002D",169.661055626667,-0.00916118212060137,29.3666864005021,"K201b","K2","3002D",30,"dark","T1",27.24717131,610.75,0.61075,-0.00559519198015729,"0",-0.00177111203798876
"217","K201b_3104",152.295363805537,0.00674416269057152,30.1805817600751,"K201b","K2","3104",31,"light","T1",27.24717131,610.75,0.61075,0.00411899736326656,"0",-0.00124662484586452
"218","K201b_3104D",154.055203816483,-0.00850972969820192,30.1664829308332,"K201b","K2","3104D",31,"dark","T1",27.24717131,610.75,0.61075,-0.00519731741317682,"0",-0.00118289294256508
"219","K201b_3205",136.165159164887,0.00314796625313039,31.1978655033091,"K201b","K2","3205",32,"light","T1",27.24717131,610.75,0.61075,0.00192262038909938,"0",-0.00221215997102705
"220","K201b_3205D",135.843372764478,-0.00884653933430232,31.2732688494144,"K201b","K2","3205D",32,"dark","T1",27.24717131,610.75,0.61075,-0.00540302389842514,"0",-0.00191317222818563
"221","K201b_3301",180.192824473868,0.0066760079357136,32.5590044983122,"K201b","K2","3301",33,"light","T1",27.24717131,610.75,0.61075,0.00407737184673708,"0",-0.0011606678730526
"222","K201b_3301D",180.116835452983,-0.00788088624033775,32.6050437636282,"K201b","K2","3301D",33,"dark","T1",27.24717131,610.75,0.61075,-0.00481325127128628,"0",-0.000949274335273581
"223","K201b_3402",163.004807497717,0.000917174838285415,33.2056713957706,"K201b","K2","3402",34,"light","T1",27.24717131,610.75,0.61075,0.000560164532482817,"0",-0.00145289626459567
"224","K201b_3402D",161.959378492858,-0.0070313804209815,33.247290973253,"K201b","K2","3402D",34,"dark","T1",27.24717131,610.75,0.61075,-0.00429441559211445,"0",-0.00070330612655222
"225","K201c_2701",185.148053027315,0.0129707304702858,26.4353498874218,"K201c","K2","2701",27,"light","T1",49.75080372,607.125,0.607125,0.00787485473677225,"0",-0.000187505895854018
"226","K201c_2701D",194.572771029333,-0.00973590930729517,26.3867357421998,"K201c","K2","2701D",27,"dark","T1",49.75080372,607.125,0.607125,-0.00591091393819158,"0",-0.000287796468557096
"227","K201c_2803",187.799096589614,0.0137365967433242,27.3079529907434,"K201c","K2","2803",28,"light","T1",49.75080372,607.125,0.607125,0.0083398312977907,"0",-0.000501760915779508
"228","K201c_2803D",195.846718963651,-0.0103178436819953,27.2911652270594,"K201c","K2","2803D",28,"dark","T1",49.75080372,607.125,0.607125,-0.0062642208454314,"0",-0.000548119209807916
"229","K201c_2904",210.517047927214,0.0168933744168452,28.6130899039241,"K201c","K2","2904",29,"light","T1",49.75080372,607.125,0.607125,0.0102563899428271,"0",-0.00020282988285513
"230","K201c_2904D",222.732632816116,-0.0108136241828608,28.4109226432459,"K201c","K2","2904D",29,"dark","T1",49.75080372,607.125,0.607125,-0.00656522158201935,"0",-0.000165348491288695
"231","K201c_3006",169.594436241688,0.00111024215136799,29.5239002094609,"K201c","K2","3006",30,"light","T1",49.75080372,607.125,0.607125,0.000674055766149294,"0",-0.000931597916251133
"232","K201c_3006D",166.141588577983,-0.0118803349907756,29.4070309658375,"K201c","K2","3006D",30,"dark","T1",49.75080372,607.125,0.607125,-0.00721284838127462,"0",-0.00082664322546101
"233","K201c_3102",181.239525953256,0.0168172711060252,30.5502291437144,"K201c","K2","3102",31,"light","T1",49.75080372,607.125,0.607125,0.0102101857202455,"0",-0.00102351146105465
"234","K201c_3102D",190.355813484505,-0.014512634625663,30.5739606553073,"K201c","K2","3102D",31,"dark","T1",49.75080372,607.125,0.607125,-0.00881098329710567,"0",-0.00104742878541714
"235","K201c_3203",169.834336764498,0.0158995102405736,31.4359618014886,"K201c","K2","3203",32,"light","T1",49.75080372,607.125,0.607125,0.00965299015480822,"0",-0.000797610320689466
"236","K201c_3203D",177.380538213295,-0.0133552030696658,31.4346902117423,"K201c","K2","3203D",32,"dark","T1",49.75080372,607.125,0.607125,-0.00810827766367084,"0",-0.000719113504557695
"237","K201c_3305",126.892273425083,0.00577867394234904,32.3640752642529,"K201c","K2","3305",33,"light","T1",49.75080372,607.125,0.607125,0.00350837741724866,"0",-0.00150263552007718
"238","K201c_3305D",124.532748031187,-0.0126661957665743,32.3948146241249,"K201c","K2","3305D",33,"dark","T1",49.75080372,607.125,0.607125,-0.00768996410478142,"0",-0.00107802483388282
"239","K201c_3406",120.163686879001,-0.00356957033265044,33.2143802176663,"K201c","K2","3406",34,"light","T1",49.75080372,607.125,0.607125,-0.0021671753882104,"0",-0.001389720716516
"240","K201c_3406D",113.17632900559,-0.011136360451518,33.199429112398,"K201c","K2","3406D",34,"dark","T1",49.75080372,607.125,0.607125,-0.00676116283912788,"0",-0.00109170067751557
"241","K201d_2704",152.958879062089,0.0057671909795504,26.4587889364859,"K201d","K2","2704",27,"light","T1",31.38451788,610.375,0.610375,0.00352014919414307,"0",-0.000378309768965196
"242","K201d_2704D",155.317353784451,-0.00629109152619199,26.393124390498,"K201d","K2","2704D",27,"dark","T1",31.38451788,610.375,0.610375,-0.00383992499029944,"0",-0.00040381851779465
"243","K201d_2805",184.903309560931,0.00603400371320265,27.2579729790207,"K201d","K2","2805",28,"light","T1",31.38451788,610.375,0.610375,0.00368300501644607,"0",-0.000800714204829195
"244","K201d_2805D",184.948783453139,-0.00832522597346954,27.2313670402145,"K201d","K2","2805D",28,"dark","T1",31.38451788,610.375,0.610375,-0.00508150980355647,"0",-0.000873538228166264
"245","K201d_2901",217.39770597676,0.0116127674192399,28.3772023399703,"K201d","K2","2901",29,"light","T1",31.38451788,610.375,0.610375,0.00708814291351856,"0",-4.66344355378892e-06
"246","K201d_2901D",224.091459605058,-0.00745789757528255,28.2475174817225,"K201d","K2","2901D",29,"dark","T1",31.38451788,610.375,0.610375,-0.00455211423251309,"0",-0.000116389094995457
"247","K201d_3002",176.269771242553,0.00676014086551511,29.5704744872919,"K201d","K2","3002",30,"light","T1",31.38451788,610.375,0.610375,0.00412622098078878,"0",-0.00185908660598495
"248","K201d_3002D",178.340291715881,-0.00787799418494661,29.510829220909,"K201d","K2","3002D",30,"dark","T1",31.38451788,610.375,0.610375,-0.00480853070063679,"0",-0.00177111203798876
"249","K201d_3104",151.102731554565,0.00880180148211136,29.9691488869954,"K201d","K2","3104",31,"light","T1",31.38451788,610.375,0.610375,0.00537239957964372,"0",-0.00124662484586452
"250","K201d_3104D",153.750167004688,-0.0100232774589834,30.0016657592392,"K201d","K2","3104D",31,"dark","T1",31.38451788,610.375,0.610375,-0.00611795797902696,"0",-0.00118289294256508
"251","K201d_3206",129.930421194082,0.00181807504837712,31.3169682958629,"K201d","K2","3206",32,"light","T1",31.38451788,610.375,0.610375,0.00110970755765318,"0",-0.001838183412601
"252","K201d_3206D",128.615554069992,-0.00982144203075795,31.3566382941036,"K201d","K2","3206D",32,"dark","T1",31.38451788,610.375,0.610375,-0.00599476267952389,"0",-0.0016480517580071
"253","K201d_3301",178.339944056393,0.00860151888483391,32.5308614525301,"K201d","K2","3301",33,"light","T1",31.38451788,610.375,0.610375,0.0052501520893305,"0",-0.0011606678730526
"254","K201d_3301D",178.692872912432,-0.00954497911677825,32.5793994028872,"K201d","K2","3301D",33,"dark","T1",31.38451788,610.375,0.610375,-0.00582601662840353,"0",-0.000949274335273581
"255","K201d_3403",144.270359542407,0.000846213540616972,33.2769903336475,"K201d","K2","3403",34,"light","T1",31.38451788,610.375,0.610375,0.000516507589854084,"0",-0.00182899460229659
