,fragment.ID.full,Intercept,umol.L.sec,Temp.C,fragment.ID,genotype,run,trial,temp.Cat,light_dark,treatment,surf.area.cm2,volume.mls,volume,umol.sec,BLANK,blank.rate,umol.sec.corr,umol.cm2.hr,rate.type,individual.ID
412,M503b_3205D,136.1561568,-0.008000241,31.41202528,M503b,M5,3205D,3205,32,dark,T3,29.24736086,609.125,0.609125,-0.004873147,0,-0.001913172,-0.002959975,-0.364337437,R,M503
413,M503b_3306,113.6729954,-0.001133716,32.53770401,M503b,M5,3306,3306,33,light,T3,29.24736086,609.125,0.609125,-0.000690575,0,-0.001209878,0.000519303,0.063920007,NP,M503
414,M503b_3306D,110.1308678,-0.006713342,32.4242573,M503b,M5,3306D,3306,33,dark,T3,29.24736086,609.125,0.609125,-0.004089265,0,-0.000784078,-0.003305187,-0.406828918,R,M503
415,M503b_3402,155.8233393,-0.002949313,32.9521349,M503b,M5,3402,3402,34,light,T3,29.24736086,609.125,0.609125,-0.0017965,0,-0.001452896,-0.000343604,-0.042293565,NP,M503
416,M503b_3402D,150.9573198,-0.006080169,33.06607978,M503b,M5,3402D,3402,34,dark,T3,29.24736086,609.125,0.609125,-0.003703583,0,-0.000703306,-0.003000277,-0.36929813,R,M503
417,M503c_2705,149.7441066,0.002311687,26.44347531,M503c,M5,2705,2705,27,light,T3,18.43576958,611.75,0.61175,0.001414175,0,-0.00046209,0.001876265,0.366383002,NP,M503
418,M503c_2705D,150.3042686,-0.003524116,26.36466971,M503c,M5,2705D,2705,27,dark,T3,18.43576958,611.75,0.61175,-0.002155878,0,-0.000412565,-0.001743313,-0.340421143,R,M503
419,M503c_2806,166.1879345,0.001326567,27.25127118,M503c,M5,2806,2806,28,light,T3,18.43576958,611.75,0.61175,0.000811527,0,-0.000995616,0.001807143,0.352885463,NP,M503
420,M503c_2806D,164.7463324,-0.005042506,27.18525029,M503c,M5,2806D,2806,28,dark,T3,18.43576958,611.75,0.61175,-0.003084753,0,-0.001005611,-0.002079141,-0.405999247,R,M503
421,M503c_2902,209.3838397,0.004880963,28.46582548,M503c,M5,2902,2902,29,light,T3,18.43576958,611.75,0.61175,0.002985929,0,-4.75E-05,0.003033422,0.592344049,NP,M503
422,M503c_2902D,211.6527651,-0.003775134,28.45328981,M503c,M5,2902D,2902,29,dark,T3,18.43576958,611.75,0.61175,-0.002309438,0,-3.71E-05,-0.002272304,-0.443718577,R,M503
423,M503c_3003,150.2706366,-0.000471553,29.33620568,M503c,M5,3003,3003,30,light,T3,18.43576958,611.75,0.61175,-0.000288473,0,-0.001985248,0.001696775,0.331333572,NP,M503
424,M503c_3003D,147.7480324,-0.007018483,29.37203324,M503c,M5,3003D,3003,30,dark,T3,18.43576958,611.75,0.61175,-0.004293557,0,-0.001865,-0.002428557,-0.474230632,R,M503
425,M503c_3105,149.8145112,0.000703666,29.87725553,M503c,M5,3105,3105,31,light,T3,18.43576958,611.75,0.61175,0.000430468,0,-0.001463881,0.001894349,0.369914339,NP,M503
426,M503c_3105D,148.2142571,-0.006335192,30.01973778,M503c,M5,3105D,3105,31,dark,T3,18.43576958,611.75,0.61175,-0.003875554,0,-0.00109415,-0.002781404,-0.543131799,R,M503
427,M503c_3201,172.4074343,0.003941216,31.28943567,M503c,M5,3201,3201,32,light,T3,18.43576958,611.75,0.61175,0.002411039,0,-0.000909697,0.003320736,0.648448583,NP,M503
428,M503c_3201D,173.9004214,-0.00441506,31.29890924,M503c,M5,3201D,3201,32,dark,T3,18.43576958,611.75,0.61175,-0.002700913,0,-0.000652856,-0.002048057,-0.399929399,R,M503
429,M503c_3302,148.5414635,0.001068035,32.48691024,M503c,M5,3302,3302,33,light,T3,18.43576958,611.75,0.61175,0.00065337,0,-0.001565491,0.002218861,0.433282699,NP,M503
430,M503c_3302D,144.8176969,-0.004770858,32.43714186,M503c,M5,3302D,3302,33,dark,T3,18.43576958,611.75,0.61175,-0.002918573,0,-0.001126838,-0.001791735,-0.349876695,R,M503
431,M503c_3404,134.0959848,-0.00291559,33.14485683,M503c,M5,3404,3404,34,light,T3,18.43576958,611.75,0.61175,-0.001783612,0,-0.001816068,3.25E-05,0.00633777,NP,M503
432,M503c_3404D,130.1726564,-0.004556435,33.13203759,M503c,M5,3404D,3404,34,dark,T3,18.43576958,611.75,0.61175,-0.002787399,0,-0.001166913,-0.001620486,-0.316436488,R,M503
433,M503d_2705,165.3840673,0.006748484,26.4955094,M503d,M5,2705,2705,27,light,T3,37.26302225,610,0.61,0.004116575,0,-0.00046209,0.004578665,0.442347248,NP,M503
434,M503d_2705D,168.0669052,-0.007689306,26.41706955,M503d,M5,2705D,2705,27,dark,T3,37.26302225,610,0.61,-0.004690477,0,-0.000412565,-0.004277911,-0.41329122,R,M503
435,M503d_2801,207.1606477,0.007197473,27.18859633,M503d,M5,2801,2801,28,light,T3,37.26302225,610,0.61,0.004390458,0,-0.000103801,0.00449426,0.434192761,NP,M503
436,M503d_2801D,208.8593583,-0.009317329,27.14273664,M503d,M5,2801D,2801,28,dark,T3,37.26302225,610,0.61,-0.005683571,0,-0.000169487,-0.005514083,-0.532718465,R,M503
437,M503d_2902,222.5696122,0.011671109,28.54037168,M503d,M5,2902,2902,29,light,T3,37.26302225,610,0.61,0.007119376,0,-4.75E-05,0.007166869,0.692394962,NP,M503
438,M503d_2902D,228.2675395,-0.008290301,28.49963229,M503d,M5,2902D,2902,29,dark,T3,37.26302225,610,0.61,-0.005057083,0,-3.71E-05,-0.005019949,-0.484979861,R,M503
439,M503d_3004,122.03968,-0.001458808,29.42594643,M503d,M5,3004,3004,30,light,T3,37.26302225,610,0.61,-0.000889873,0,-0.002305267,0.001415394,0.136741981,NP,M503
440,M503d_3004D,133.5606121,-0.012410791,29.33589253,M503d,M5,3004D,3004,30,dark,T3,37.26302225,610,0.61,-0.007570583,0,-0.002192911,-0.005377671,-0.519539624,R,M503
441,M503d_3106,125.4526055,0.000521148,30.06976585,M503d,M5,3106,3106,31,light,T3,37.26302225,610,0.61,0.000317901,0,-0.001763068,0.002080969,0.201043457,NP,M503
442,M503d_3106D,122.4382495,-0.011956375,30.06851633,M503d,M5,3106D,3106,31,dark,T3,37.26302225,610,0.61,-0.007293389,0,-0.001704527,-0.005588862,-0.539942879,R,M503
443,M503d_3201,169.9022324,0.010013018,31.40303943,M503d,M5,3201,3201,32,light,T3,37.26302225,610,0.61,0.006107941,0,-0.000909697,0.007017638,0.677977658,NP,M503
444,M503d_3201D,174.4803152,-0.009511413,31.41189516,M503d,M5,3201D,3201,32,dark,T3,37.26302225,610,0.61,-0.005801962,0,-0.000652856,-0.005149106,-0.497457841,R,M503
445,M503d_3303,140.6370179,0.005970994,32.53488081,M503d,M5,3303,3303,33,light,T3,37.26302225,610,0.61,0.003642307,0,-0.001362963,0.00500527,0.483561738,NP,M503
446,M503d_3303D,141.1507286,-0.009349769,32.48979293,M503d,M5,3303D,3303,33,dark,T3,37.26302225,610,0.61,-0.005703359,0,-0.000960609,-0.00474275,-0.458199533,R,M503
447,M503d_3404,131.8071749,-0.003618691,33.25881571,M503d,M5,3404,3404,34,light,T3,37.26302225,610,0.61,-0.002207401,0,-0.001816068,-0.000391333,-0.037806895,NP,M503
448,M503d_3404D,126.4216968,-0.00781285,33.26236105,M503d,M5,3404D,3404,34,dark,T3,37.26302225,610,0.61,-0.004765838,0,-0.001166913,-0.003598925,-0.347694033,R,M503
449,M50Ca_2705,169.0703328,0.007834832,26.51785573,M50Ca,M5,2705,2705,27,light,C,36.99586149,606.375,0.606375,0.004750846,0,-0.00046209,0.005212936,0.507261315,NP,M50C
450,M50Ca_2705D,172.4814996,-0.009135273,26.41775255,M50Ca,M5,2705D,2705,27,dark,C,36.99586149,606.375,0.606375,-0.005539401,0,-0.000412565,-0.005126835,-0.498883033,R,M50C
451,M50Ca_2806,164.1310949,0.004729322,27.24603197,M50Ca,M5,2806,2806,28,light,C,36.99586149,606.375,0.606375,0.002867743,0,-0.000995616,0.003863358,0.375936373,NP,M50C
452,M50Ca_2806D,162.4611807,-0.011428808,27.16314346,M50Ca,M5,2806D,2806,28,dark,C,36.99586149,606.375,0.606375,-0.006930143,0,-0.001005611,-0.005924532,-0.576505411,R,M50C
453,M50Ca_2902,229.6026348,0.013371476,28.45820459,M50Ca,M5,2902,2902,29,light,C,36.99586149,606.375,0.606375,0.008108129,0,-4.75E-05,0.008155622,0.7936087,NP,M50C
454,M50Ca_2902D,236.3672435,-0.009155717,28.43252291,M50Ca,M5,2902D,2902,29,dark,C,36.99586149,606.375,0.606375,-0.005551798,0,-3.71E-05,-0.005514663,-0.536621857,R,M50C
455,M50Ca_3003,163.0511741,0.004591473,29.23151756,M50Ca,M5,3003,3003,30,light,C,36.99586149,606.375,0.606375,0.002784154,0,-0.001985248,0.004769402,0.464101841,NP,M50C
456,M50Ca_3003D,162.4901999,-0.01496867,29.27184721,M50Ca,M5,3003D,3003,30,dark,C,36.99586149,606.375,0.606375,-0.009076627,0,-0.001865,-0.007211628,-0.701750358,R,M50C
457,M50Ca_3105,143.2738114,0.006728888,30.0699239,M50Ca,M5,3105,3105,31,light,C,36.99586149,606.375,0.606375,0.004080229,0,-0.001463881,0.00554411,0.539487264,NP,M50C
458,M50Ca_3105D,144.5431778,-0.012598489,30.17584158,M50Ca,M5,3105D,3105,31,dark,C,36.99586149,606.375,0.606375,-0.007639409,0,-0.00109415,-0.006545258,-0.636907195,R,M50C
459,M50Ca_3201,161.4596599,0.010389617,31.34643096,M50Ca,M5,3201,3201,32,light,C,36.99586149,606.375,0.606375,0.006300004,0,-0.000909697,0.007209701,0.701562883,NP,M50C
460,M50Ca_3201D,166.7247374,-0.00976966,31.35230772,M50Ca,M5,3201D,3201,32,dark,C,36.99586149,606.375,0.606375,-0.005924078,0,-0.000652856,-0.005271222,-0.512933019,R,M50C
461,M50Ca_3302,149.0835878,0.005929148,32.43015666,M50Ca,M5,3302,3302,33,light,C,36.99586149,606.375,0.606375,0.003595287,0,-0.001565491,0.005160778,0.50218594,NP,M50C
462,M50Ca_3302D,145.5089577,-0.00936384,32.37973285,M50Ca,M5,3302D,3302,33,dark,C,36.99586149,606.375,0.606375,-0.005677998,0,-0.001126838,-0.004551161,-0.442865176,R,M50C
463,M50Ca_3404,134.0973535,-0.004646606,33.18135662,M50Ca,M5,3404,3404,34,light,C,36.99586149,606.375,0.606375,-0.002817586,0,-0.001816068,-0.001001517,-0.097455834,NP,M50C
464,M50Ca_3404D,127.9705537,-0.007913021,33.17706605,M50Ca,M5,3404D,3404,34,dark,C,36.99586149,606.375,0.606375,-0.004798258,0,-0.001166913,-0.003631345,-0.35335956,R,M50C
465,M50Cb_2702,171.9044958,0.006561836,26.41612588,M50Cb,M5,2702,2702,27,light,C,34.3402539,607,0.607,0.003983035,0,-0.000135856,0.004118891,0.431796645,NP,M50C
466,M50Cb_2702D,175.2457383,-0.007836081,26.3848314,M50Cb,M5,2702D,2702,27,dark,C,34.3402539,607,0.607,-0.004756501,0,-0.000191109,-0.004565392,-0.478604833,R,M50C
467,M50Cb_2804,179.6853228,0.007127241,27.24797158,M50Cb,M5,2804,2804,28,light,C,34.3402539,607,0.607,0.004326235,0,-0.00069377,0.005020005,0.526263364,NP,M50C
468,M50Cb_2804D,182.2766373,-0.009045869,27.21311996,M50Cb,M5,2804D,2804,28,dark,C,34.3402539,607,0.607,-0.005490842,0,-0.000631231,-0.004859611,-0.50944874,R,M50C
469,M50Cb_2905,175.301259,0.006987059,28.38731382,M50Cb,M5,2905,2905,29,light,C,34.3402539,607,0.607,0.004241145,0,-0.001494872,0.005736017,0.601325205,NP,M50C
470,M50Cb_2905D,176.6031897,-0.010370769,28.31539819,M50Cb,M5,2905D,2905,29,dark,C,34.3402539,607,0.607,-0.006295057,0,-0.000930057,-0.005364999,-0.562430231,R,M50C
471,M50Cb_3001,193.2121251,0.007320644,29.01960246,M50Cb,M5,3001,3001,30,light,C,34.3402539,607,0.607,0.004443631,0,-0.001367605,0.005811236,0.609210658,NP,M50C
472,M50Cb_3001D,195.3152665,-0.012314068,29.03447068,M50Cb,M5,3001D,3001,30,dark,C,34.3402539,607,0.607,-0.007474639,0,-0.001457342,-0.006017297,-0.630812774,R,M50C
473,M50Cb_3103,166.2010777,0.008731931,30.68093916,M50Cb,M5,3103,3103,31,light,C,34.3402539,607,0.607,0.005300282,0,-0.00115778,0.006458062,0.67701952,NP,M50C
474,M50Cb_3103D,168.6356424,-0.011645966,30.47683948,M50Cb,M5,3103D,3103,31,dark,C,34.3402539,607,0.607,-0.007069102,0,-0.001074048,-0.005995054,-0.628480932,R,M50C
475,M50Cb_3204,152.9147287,0.006663785,31.19506624,M50Cb,M5,3204,3204,32,light,C,34.3402539,607,0.607,0.004044917,0,-0.001794835,0.005839752,0.612200139,NP,M50C
476,M50Cb_3204D,153.8699001,-0.010785913,31.28249175,M50Cb,M5,3204D,3204,32,dark,C,34.3402539,607,0.607,-0.006547049,0,-0.001107869,-0.005439181,-0.570206915,R,M50C
477,M50Cb_3306,118.8331417,-0.002212535,32.28596855,M50Cb,M5,3306,3306,33,light,C,34.3402539,607,0.607,-0.001343009,0,-0.001209878,-0.000133131,-0.013956518,NP,M50C
478,M50Cb_3306D,113.6278368,-0.008535402,32.29076151,M50Cb,M5,3306D,3306,33,dark,C,34.3402539,607,0.607,-0.005180989,0,-0.000784078,-0.004396911,-0.460942467,R,M50C
479,M50Cb_3401,161.7089592,-0.000634311,33.16716834,M50Cb,M5,3401,3401,34,light,C,34.3402539,607,0.607,-0.000385027,0,-0.000490968,0.000105941,0.011106169,NP,M50C
480,M50Cb_3401D,158.9859526,-0.007021024,33.18267691,M50Cb,M5,3401D,3401,34,dark,C,34.3402539,607,0.607,-0.004261762,0,-0.000508913,-0.003752849,-0.39342328,R,M50C
481,M50Cc_2701,160.1317814,0.005199478,26.41487449,M50Cc,M5,2701,2701,27,light,C,28.34316912,611,0.611,0.003176881,0,-0.000187506,0.003364387,0.427326728,NP,M50C
482,M50Cc_2701D,163.9095011,-0.005184993,26.40097927,M50Cc,M5,2701D,2701,27,dark,C,28.34316912,611,0.611,-0.003168031,0,-0.000287796,-0.002880234,-0.365832164,R,M50C
483,M50Cc_2802,196.0065361,0.006474882,27.13856787,M50Cc,M5,2802,2802,28,light,C,28.34316912,611,0.611,0.003956153,0,-0.00036587,0.004322023,0.548960592,NP,M50C
484,M50Cc_2802D,199.089025,-0.00688066,27.15223998,M50Cc,M5,2802D,2802,28,dark,C,28.34316912,611,0.611,-0.004204084,0,-0.000375731,-0.003828353,-0.486257209,R,M50C
485,M50Cc_2904,198.7342488,0.007194251,28.73473366,M50Cc,M5,2904,2904,29,light,C,28.34316912,611,0.611,0.004395688,0,-0.00020283,0.004598518,0.584079465,NP,M50C
486,M50Cc_2904D,203.450908,-0.007199175,28.49171894,M50Cc,M5,2904D,2904,29,dark,C,28.34316912,611,0.611,-0.004398696,0,-0.000165348,-0.004233347,-0.537697461,R,M50C
487,M50Cc_3005,123.1109307,-0.003066585,29.31360184,M50Cc,M5,3005,3005,30,light,C,28.34316912,611,0.611,-0.001873684,0,-0.002448824,0.00057514,0.073051235,NP,M50C
488,M50Cc_3005D,117.0626389,-0.010486287,29.32268633,M50Cc,M5,3005D,3005,30,dark,C,28.34316912,611,0.611,-0.006407121,0,-0.002376005,-0.004031116,-0.512011128,R,M50C
489,M50Cc_3101,192.8271355,0.009001609,30.36474967,M50Cc,M5,3101,3101,31,light,C,28.34316912,611,0.611,0.005499983,0,-0.000597734,0.006097717,0.774499912,NP,M50C
490,M50Cc_3101D,196.8265287,-0.008958143,30.3789721,M50Cc,M5,3101D,3101,31,dark,C,28.34316912,611,0.611,-0.005473425,0,-0.000855326,-0.004618099,-0.586566646,R,M50C
491,M50Cc_3203,153.1978809,0.006845354,31.24165259,M50Cc,M5,3203,3203,32,light,C,28.34316912,611,0.611,0.004182511,0,-0.00079761,0.004980121,0.632548777,NP,M50C
492,M50Cc_3203D,155.8937353,-0.008082164,31.28009201,M50Cc,M5,3203D,3203,32,dark,C,28.34316912,611,0.611,-0.004938202,0,-0.000719114,-0.004219089,-0.535886432,R,M50C
493,M50Cc_3304,131.0844466,0.002575786,32.46674477,M50Cc,M5,3304,3304,33,light,C,28.34316912,611,0.611,0.001573805,0,-0.000977273,0.002551079,0.324024573,NP,M50C
494,M50Cc_3304D,128.973407,-0.007293287,32.43402673,M50Cc,M5,3304D,3304,33,dark,C,28.34316912,611,0.611,-0.004456198,0,-0.000891225,-0.003564974,-0.452804156,R,M50C
495,M50Cc_3406,119.6345309,-0.004017112,33.10197827,M50Cc,M5,3406,3406,34,light,C,28.34316912,611,0.611,-0.002454455,0,-0.001389721,-0.001064735,-0.135236967,NP,M50C
496,M50Cc_3406D,114.3527487,-0.006038219,33.16488881,M50Cc,M5,3406D,3406,34,dark,C,28.34316912,611,0.611,-0.003689352,0,-0.001091701,-0.002597651,-0.329939938,R,M50C
497,M50Cd_2701,174.6804503,0.007583979,26.50462592,M50Cd,M5,2701,2701,27,light,C,9.285336268,608.875,0.608875,0.004617695,0,-0.000187506,0.004805201,1.863015459,NP,M50C
498,M50Cd_2701D,179.3696667,-0.010311949,26.48682521,M50Cd,M5,2701D,2701,27,dark,C,9.285336268,608.875,0.608875,-0.006278688,0,-0.000287796,-0.005990891,-2.322717009,R,M50C
499,M50Cd_2803,188.3586303,0.009060264,27.06772631,M50Cd,M5,2803,2803,28,light,C,9.285336268,608.875,0.608875,0.005516568,0,-0.000501761,0.006018329,2.333354827,NP,M50C
500,M50Cd_2803D,193.2585552,-0.009685919,27.14321683,M50Cd,M5,2803D,2803,28,dark,C,9.285336268,608.875,0.608875,-0.005897514,0,-0.000548119,-0.005349395,-2.074003675,R,M50C
501,M50Cd_2904,211.7044249,0.011338912,28.64926439,M50Cd,M5,2904,2904,29,light,C,9.285336268,608.875,0.608875,0.00690398,0,-0.00020283,0.00710681,2.755367819,NP,M50C
502,M50Cd_2904D,217.1421092,-0.009768166,28.48030385,M50Cd,M5,2904D,2904,29,dark,C,9.285336268,608.875,0.608875,-0.005947592,0,-0.000165348,-0.005782244,-2.241822679,R,M50C
503,M50Cd_3006,160.3697137,-0.002221219,29.452809,M50Cd,M5,3006,3006,30,light,C,9.285336268,608.875,0.608875,-0.001352444,0,-0.000931598,-0.000420847,-0.163165618,NP,M50C
504,M50Cd_3006D,154.7782123,-0.010890829,29.35940289,M50Cd,M5,3006D,3006,30,dark,C,9.285336268,608.875,0.608875,-0.006631153,0,-0.000826643,-0.00580451,-2.250455515,R,M50C
505,M50Cd_3102,158.5239937,0.009632795,30.38137227,M50Cd,M5,3102,3102,31,light,C,9.285336268,608.875,0.608875,0.005865168,0,-0.001023511,0.00688868,2.67079689,NP,M50C
506,M50Cd_3102D,162.7447666,-0.010822491,30.4694695,M50Cd,M5,3102D,3102,31,dark,C,9.285336268,608.875,0.608875,-0.006589544,0,-0.001047429,-0.005542115,-2.148722981,R,M50C
507,M50Cd_3203,159.080901,0.010139342,31.32223235,M50Cd,M5,3203,3203,32,light,C,9.285336268,608.875,0.608875,0.006173592,0,-0.00079761,0.006971202,2.702791383,NP,M50C
508,M50Cd_3203D,163.7999086,-0.010739902,31.35125839,M50Cd,M5,3203D,3203,32,dark,C,9.285336268,608.875,0.608875,-0.006539258,0,-0.000719114,-0.005820144,-2.256516958,R,M50C
509,M50Cd_3305,124.650367,0.002680868,32.45307145,M50Cd,M5,3305,3305,33,light,C,9.285336268,608.875,0.608875,0.001632313,0,-0.001502636,0.003134949,1.215445033,NP,M50C
510,M50Cd_3305D,121.8469617,-0.009661659,32.4599165,M50Cd,M5,3305D,3305,33,dark,C,9.285336268,608.875,0.608875,-0.005882742,0,-0.001078025,-0.004804717,-1.862827845,R,M50C
511,M50Cd_3407,112.6541577,-0.00377557,33.13682895,M50Cd,M5,3407,3407,34,light,C,9.285336268,608.875,0.608875,-0.00229885,0,-0.001585533,-0.000713317,-0.276558838,NP,M50C
512,M50Cd_3407D,106.9300755,-0.007585439,33.19704543,M50Cd,M5,3407D,3407,34,dark,C,9.285336268,608.875,0.608875,-0.004618584,0,-0.001112989,-0.003505596,-1.359147794,R,M50C
513,M601a_2705,162.1817806,0.003186088,26.40911114,M601a,M6,2705,2705,27,light,T1,18.82473654,610.375,0.610375,0.001944708,0,-0.00046209,0.002406798,0.460270626,NP,M601
514,M601a_2705D,163.2748526,-0.003789344,26.34726055,M601a,M6,2705D,2705,27,dark,T1,18.82473654,610.375,0.610375,-0.002312921,0,-0.000412565,-0.001900355,-0.363419668,R,M601
515,M601a_2806,166.5565403,0.001776529,27.29089219,M601a,M6,2806,2806,28,light,T1,18.82473654,610.375,0.610375,0.001084349,0,-0.000995616,0.002079965,0.397767749,NP,M601
516,M601a_2806D,165.3821598,-0.005264891,27.19516112,M601a,M6,2806D,2806,28,dark,T1,18.82473654,610.375,0.610375,-0.003213558,0,-0.001005611,-0.002207947,-0.422242705,R,M601
517,M601a_2902,204.9251215,0.005762201,28.56582023,M601a,M6,2902,2902,29,light,T1,18.82473654,610.375,0.610375,0.003517103,0,-4.75E-05,0.003564596,0.681685245,NP,M601
518,M601a_2902D,207.7186216,-0.003544963,28.5463214,M601a,M6,2902D,2902,29,dark,T1,18.82473654,610.375,0.610375,-0.002163757,0,-3.71E-05,-0.002126622,-0.406690377,R,M601
519,M601a_3003,154.8877705,0.000827804,29.32468353,M601a,M6,3003,3003,30,light,T1,18.82473654,610.375,0.610375,0.000505271,0,-0.001985248,0.002490519,0.476281139,NP,M601
520,M601a_3003D,153.1782485,-0.007423067,29.35515958,M601a,M6,3003D,3003,30,dark,T1,18.82473654,610.375,0.610375,-0.004530855,0,-0.001865,-0.002665855,-0.509812075,R,M601
521,M601a_3105,144.4896681,0.00315582,30.09948507,M601a,M6,3105,3105,31,light,T1,18.82473654,610.375,0.610375,0.001926234,0,-0.001463881,0.003390115,0.648317849,NP,M601
522,M601a_3105D,144.9982037,-0.005969929,30.15073981,M601a,M6,3105D,3105,31,dark,T1,18.82473654,610.375,0.610375,-0.003643896,0,-0.00109415,-0.002549745,-0.487607523,R,M601
523,M601a_3201,175.7927054,0.006505941,31.39057931,M601a,M6,3201,3201,32,light,T1,18.82473654,610.375,0.610375,0.003971064,0,-0.000909697,0.004880761,0.933385621,NP,M601
524,M601a_3201D,179.2766336,-0.00515728,31.3687362,M601a,M6,3201D,3201,32,dark,T1,18.82473654,610.375,0.610375,-0.003147874,0,-0.000652856,-0.002495019,-0.477141755,R,M601
525,M601a_3302,155.7044207,0.002136115,32.39024922,M601a,M6,3302,3302,33,light,T1,18.82473654,610.375,0.610375,0.001303831,0,-0.001565491,0.002869322,0.548722648,NP,M601
526,M601a_3302D,151.8878649,-0.005814541,32.36317841,M601a,M6,3302D,3302,33,dark,T1,18.82473654,610.375,0.610375,-0.00354905,0,-0.001126838,-0.002422213,-0.463218457,R,M601
527,M601a_3404,137.8250378,-0.001682339,33.23344727,M601a,M6,3404,3404,34,light,T1,18.82473654,610.375,0.610375,-0.001026858,0,-0.001816068,0.00078921,0.150926778,NP,M601
528,M601a_3404D,135.0316409,-0.004629555,33.22660686,M601a,M6,3404D,3404,34,dark,T1,18.82473654,610.375,0.610375,-0.002825765,0,-0.001166913,-0.001658851,-0.317234974,R,M601
529,M601b_2701,174.636309,0.004641762,26.44632332,M601b,M6,2701,2701,27,light,T1,16.38854787,610.75,0.61075,0.002834956,0,-0.000187506,0.003022462,0.663930939,NP,M601
530,M601b_2701D,177.7119533,-0.003884238,26.40836901,M601b,M6,2701D,2701,27,dark,T1,16.38854787,610.75,0.61075,-0.002372299,0,-0.000287796,-0.002084502,-0.457893394,R,M601
531,M601b_2802,200.0512077,0.004999996,27.23649537,M601b,M6,2802,2802,28,light,T1,16.38854787,610.75,0.61075,0.003053748,0,-0.00036587,0.003419617,0.751172284,NP,M601
532,M601b_2802D,202.4027895,-0.004755763,27.21773088,M601b,M6,2802D,2802,28,dark,T1,16.38854787,610.75,0.61075,-0.002904582,0,-0.000375731,-0.002528852,-0.555501667,R,M601
533,M601b_2904,208.1752452,0.005957872,28.66475495,M601b,M6,2904,2904,29,light,T1,16.38854787,610.75,0.61075,0.00363877,0,-0.00020283,0.0038416,0.84386732,NP,M601
534,M601b_2904D,211.7936224,-0.004773487,28.43982301,M601b,M6,2904D,2904,29,dark,T1,16.38854787,610.75,0.61075,-0.002915407,0,-0.000165348,-0.002750059,-0.604093314,R,M601
535,M601b_3005,121.3020201,-0.00258099,29.30248639,M601b,M6,3005,3005,30,light,T1,16.38854787,610.75,0.61075,-0.00157634,0,-0.002448824,0.000872484,0.191654648,NP,M601
536,M601b_3005D,116.5117905,-0.007651039,29.31943646,M601b,M6,3005D,3005,30,dark,T1,16.38854787,610.75,0.61075,-0.004672872,0,-0.002376005,-0.002296866,-0.504542527,R,M601
537,M601b_3101,181.4194244,0.006220676,30.27211728,M601b,M6,3101,3101,31,light,T1,16.38854787,610.75,0.61075,0.003799278,0,-0.000597734,0.004397012,0.965872211,NP,M601
538,M601b_3101D,184.0294975,-0.005896945,30.30668222,M601b,M6,3101D,3101,31,dark,T1,16.38854787,610.75,0.61075,-0.003601559,0,-0.000855326,-0.002746233,-0.603252884,R,M601
539,M601b_3203,150.8534482,0.005129861,31.3384851,M601b,M6,3203,3203,32,light,T1,16.38854787,610.75,0.61075,0.003133062,0,-0.00079761,0.003930673,0.863433541,NP,M601
540,M601b_3203D,152.9455023,-0.005142984,31.38665978,M601b,M6,3203D,3203,32,dark,T1,16.38854787,610.75,0.61075,-0.003141078,0,-0.000719114,-0.002421964,-0.532022166,R,M601
541,M601b_3304,130.7145445,0.001704071,32.33406579,M601b,M6,3304,3304,33,light,T1,16.38854787,610.75,0.61075,0.001040761,0,-0.000977273,0.002018035,0.443292774,NP,M601
542,M601b_3304D,128.9513106,-0.005147171,32.344849,M601b,M6,3304D,3304,33,dark,T1,16.38854787,610.75,0.61075,-0.003143635,0,-0.000891225,-0.00225241,-0.494776884,R,M601
543,M601b_3406,122.1251135,-0.003138856,32.94159232,M601b,M6,3406,3406,34,light,T1,16.38854787,610.75,0.61075,-0.001917056,0,-0.001389721,-0.000527335,-0.115837454,NP,M601
544,M601b_3406D,117.862511,-0.0051619,33.04666869,M601b,M6,3406D,3406,34,dark,T1,16.38854787,610.75,0.61075,-0.00315263,0,-0.001091701,-0.00206093,-0.452715344,R,M601
545,M601c_2704,161.5991792,0.003553204,26.37012921,M601c,M6,2704,2704,27,light,T1,16.85970822,610.625,0.610625,0.002169675,0,-0.00037831,0.002547985,0.544063104,NP,M601
546,M601c_2704D,162.9315053,-0.003553819,26.31588661,M601c,M6,2704D,2704,27,dark,T1,16.85970822,610.625,0.610625,-0.00217005,0,-0.000403819,-0.001766232,-0.377137894,R,M601
547,M601c_2806,167.4464107,0.001747502,27.32618607,M601c,M6,2806,2806,28,light,T1,16.85970822,610.625,0.610625,0.001067069,0,-0.000995616,0.002062684,0.440438456,NP,M601
548,M601c_2806D,166.2703271,-0.005157215,27.24473616,M601c,M6,2806D,2806,28,dark,T1,16.85970822,610.625,0.610625,-0.003149124,0,-0.001005611,-0.002143513,-0.457697501,R,M601
549,M601c_2901,209.7970226,0.007356996,28.23460825,M601c,M6,2901,2901,29,light,T1,16.85970822,610.625,0.610625,0.004492366,0,-4.66E-06,0.004497029,0.96023634,NP,M601
550,M601c_2901D,214.3649718,-0.003977718,28.1478494,M601c,M6,2901D,2901,29,dark,T1,16.85970822,610.625,0.610625,-0.002428894,0,-0.000116389,-0.002312505,-0.493781856,R,M601
